,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,158.8838383838384,457.82828282828297,50.040404040404034,8.328282828282827,13.424242424242424,0.5858585858585859,1.9646464646464645,4.661616161616161,9.343434343434344,3.318181818181819,4.813131313131313,1.398989898989899,1.5959595959595962,1.671717171717172,3.691919191919192
G,73.16089466089466,189.3488455988455,18.475829725829726,1.2431457431457433,2.647366522366522,0.7386363636363638,2.342171717171717,0.5483405483405482,1.4651875901875901,1.2575757575757576,1.731060606060606,1.8515512265512264,0.5577200577200577,0.088023088023088,1.3663419913419916
