,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,80.1803751803752,231.23412698412696,16.71875901875902,2.4313131313131318,4.735137085137085,0.28578643578643576,1.075901875901876,1.46002886002886,3.3095959595959594,1.437734487734488,2.059018759018759,0.9797258297258298,0.4183982683982684,0.38347763347763353,0.9472582972582974
G,76.5449494949495,187.5176767676768,16.80964405964406,1.4225348725348728,2.7538239538239537,1.0122053872053873,2.666281866281866,0.5967532467532467,1.7802188552188556,1.13958633958634,1.4481962481962483,1.9716810966810971,0.6874218374218376,0.2125541125541126,1.1357744107744108
