,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.7877344877345,190.40836940836945,19.989754689754687,1.3597041847041844,2.8338744588744587,0.9084054834054832,3.131962481962482,0.4543290043290044,2.173593073593074,1.4454545454545458,2.0335137085137087,1.0660533910533907,0.5436147186147187,0.201948051948052,1.5677489177489181
F/C,155.9040404040404,430.4797979797979,32.5959595959596,2.5,5.325757575757576,0.4368686868686869,1.606060606060606,2.691919191919192,5.507575757575759,2.116161616161616,3.7525252525252526,1.207070707070707,0.5909090909090908,1.2323232323232323,2.896464646464646
