,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,76.82878787878788,199.516847041847,26.276911976911975,1.5251443001443,3.762914862914862,1.1002164502164502,3.6962842712842705,0.7314935064935065,2.1205627705627696,1.5463564213564212,2.0765512265512265,2.068326118326118,0.7550144300144299,0.24080086580086585,1.2087662337662337
F/C,81.68181818181819,222.3939393939394,19.87626262626263,2.2247474747474745,4.338383838383839,0.744949494949495,2.1313131313131315,1.7979797979797982,4.126262626262627,1.6262626262626263,2.1666666666666665,0.6212121212121212,0.46212121212121215,1.0050505050505052,0.7929292929292929
