,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,129.01715686274508,360.0269607843137,16.833333333333332,2.3455882352941178,3.901960784313726,0.0,0.014705882352941176,1.1274509803921566,2.637254901960784,1.2843137254901962,2.3700980392156863,0.715686274509804,0.5147058823529411,0.3602941176470588,1.0465686274509802
G,75.87990196078431,182.70098039215685,24.547268907563026,2.23109243697479,3.9707633053221287,1.1554621848739497,3.0369397759103642,0.702906162464986,2.72373949579832,1.4644607843137254,2.022584033613445,1.8749999999999998,0.7809873949579833,0.34663865546218486,1.4140406162464982
