,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,74.32596726190474,179.87297512755106,25.307440476190475,1.9830357142857142,3.8126488095238096,1.2136904761904763,3.450446428571429,0.33571428571428585,2.329464285714286,1.571875,2.0320684523809525,2.104389880952381,0.9413690476190475,0.1910714285714286,1.4726934523809527
F/C,162.56770833333331,435.3697916666667,48.20833333333333,7.578125,12.760416666666668,0.6875,1.9687499999999998,4.40625,10.296875000000002,3.299479166666667,6.166666666666666,2.723958333333333,0.9348958333333333,0.9401041666666666,2.7994791666666665
