,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.97395833333334,195.859375,19.80989583333334,1.0520833333333333,2.8385416666666674,0.7838541666666667,2.5104166666666665,0.46875,1.9088541666666665,1.1874999999999998,1.497395833333333,1.3671875000000002,0.6093749999999999,0.3125,0.8932291666666667
F/C,160.6057291666667,441.8520833333334,43.949999999999996,4.492187500000001,8.660416666666665,1.211458333333333,3.8999999999999995,2.4312500000000004,5.9734375,3.0505208333333336,4.366145833333333,2.8885416666666663,1.1104166666666668,1.103125,2.333854166666667
