,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,73.91666666666667,186.9166666666666,23.639814814814812,2.367592592592593,4.771296296296297,1.0953703703703703,3.248148148148148,0.675925925925926,1.9435185185185186,1.688888888888889,2.2453703703703707,2.071296296296296,1.1990740740740742,0.15648148148148153,1.517592592592593
F/C,101.27638888888886,292.3263888888889,17.569444444444443,1.6847222222222222,2.958333333333334,0.4472222222222222,1.2736111111111112,1.4194444444444447,2.6875,0.9305555555555554,1.5333333333333334,0.41250000000000003,0.5347222222222221,0.6555555555555556,0.8013888888888889
