,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,73.50982142857141,186.449181547619,23.048511904761906,1.6160714285714288,3.0995535714285722,1.0444940476190476,3.308630952380952,0.4072172619047618,2.0012648809523808,1.0171875,1.4479910714285715,1.681622023809524,0.9619791666666665,0.21227678571428577,1.4860863095238095
F/C,79.63072916666665,223.67187500000006,22.38958333333333,2.1333333333333333,4.3578125,0.41093749999999996,1.2802083333333334,1.2473958333333335,2.6994791666666664,1.0515624999999997,1.7322916666666666,1.6213541666666669,0.7010416666666667,0.4229166666666666,1.5869791666666666
