,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,74.65057603686634,189.1706989247312,23.247158218125957,1.7975806451612903,3.646351766513057,1.3135560675883255,3.101497695852534,0.38018433179723515,2.443701996927803,2.0293394777265745,2.406989247311828,2.3759984639016896,0.8373655913978494,0.1356374807987711,1.6322964669738864
F/C,161.29032258064515,449.1397849462367,35.368279569892465,4.048387096774194,7.446236559139786,1.0241935483870968,2.3360215053763436,1.9086021505376343,6.161290322580646,2.3978494623655915,3.532258064516129,1.0913978494623657,0.5215053763440859,0.7043010752688171,2.026881720430108
