,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.7573593073593,196.17171717171715,27.816810966810966,1.714141414141414,3.721789321789321,1.2920634920634921,3.448196248196248,0.5447330447330448,2.3489177489177493,1.4802308802308803,2.070634920634921,1.938961038961039,0.6992784992784995,0.22056277056277063,1.43997113997114
F/C,80.83838383838385,223.28282828282826,18.57070707070707,2.2222222222222223,3.78030303030303,0.5606060606060606,1.4090909090909094,1.1186868686868685,3.3257575757575757,1.4116161616161618,1.9090909090909092,0.9116161616161617,0.27020202020202017,0.3409090909090909,1.0883838383838382
