,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,150.91111111111107,450.6212121212121,29.761111111111113,4.596969696969698,7.755555555555555,0.26818181818181824,1.0505050505050504,2.9166666666666665,5.463636363636363,1.4545454545454544,2.613636363636364,1.8444444444444446,0.8787878787878789,1.0555555555555554,1.6626262626262627
G,74.08080808080808,186.91197691197692,19.21417748917749,1.0507575757575758,2.212987012987013,1.619264069264069,3.861002886002886,0.22968975468975478,1.5167748917748916,1.0394300144300146,1.201334776334776,1.604112554112554,0.6215367965367965,0.033189033189033185,0.9144660894660895
