,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,79.9000700280112,226.96708683473386,17.40798319327731,1.889495798319328,3.2871498599439777,0.40850840336134453,1.1157563025210084,1.23406862745098,3.21656162464986,1.2228291316526614,1.802801120448179,1.0103291316526612,0.4436274509803922,0.8295868347338937,1.0687324929971989
G,74.95637254901962,191.86327030812322,19.96761204481793,1.5631302521008401,3.092717086834734,1.166316526610644,3.0029761904761907,0.39705882352941174,1.7413165266106445,1.616141456582633,1.9365896358543415,2.4844187675070026,0.5273459383753503,0.07408963585434174,1.2572829131652659
