,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.74401455026455,198.53293650793648,23.485350529100526,1.915509259259259,4.332638888888888,1.0849867724867723,3.2766203703703707,0.5907738095238096,2.4667328042328043,1.684755291005291,2.303670634920635,1.8222222222222224,0.896031746031746,0.2009589947089947,1.055952380952381
F/C,80.87037037037037,231.85185185185193,22.83101851851852,2.273148148148148,4.131944444444445,0.43981481481481494,1.2916666666666665,1.7685185185185184,2.9953703703703702,1.3912037037037037,2.1412037037037037,0.9259259259259262,0.7129629629629628,0.9282407407407407,1.0462962962962965
