,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,79.5904761904762,230.0238095238096,21.771428571428572,2.65,5.264285714285713,0.0880952380952381,0.27380952380952384,1.716666666666667,3.280952380952381,1.0857142857142856,2.5000000000000004,0.8785714285714284,0.6285714285714286,1.0595238095238095,1.5428571428571431
G,75.28272108843542,202.71309523809526,25.635510204081637,1.9594217687074826,4.318027210884353,1.0335034013605442,3.320374149659864,1.3160544217687078,2.7816666666666676,1.908605442176871,2.868401360544219,1.9230952380952386,1.0126190476190475,0.21176870748299326,1.492925170068027
