,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,74.15864055299541,186.74020737327191,20.492370711725552,1.11973886328725,2.2078084997439835,1.1284306195596518,3.151241679467486,0.49004096262160773,2.0136712749615975,0.826625704045059,1.2171402969790066,1.3126472094214028,0.6850742447516642,0.10608038914490528,1.0146697388632873
F/C,94.22258064516129,265.78763440860206,18.84193548387097,2.6548387096774198,4.720430107526881,0.4376344086021506,1.360215053763441,1.1053763440860214,3.055376344086022,1.3413978494623657,2.261827956989247,1.6559139784946237,0.5639784946236559,0.4908602150537633,1.5559139784946239
