,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.55625,193.87291666666664,22.6453125,1.6723958333333333,3.3723958333333335,0.8276041666666667,2.5244791666666666,0.46718750000000003,1.9036458333333333,1.9697916666666668,2.9281250000000005,1.8197916666666665,0.60625,0.16822916666666668,1.6583333333333328
F/C,80.34166666666667,226.8875,21.525000000000002,1.7385416666666667,3.473958333333334,0.7541666666666665,2.498958333333333,1.2072916666666664,2.922916666666667,1.4354166666666668,2.1385416666666663,0.9343749999999997,0.46874999999999983,0.5770833333333334,1.425
