,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Braian Angola,46,6,16,.375,2,8,.250,4,8,.500,8,9,.889,2,3,5,8,1,0,3,4,24
1,Phil Cofer,45,5,11,.455,3,4,.750,2,7,.286,4,5,.800,5,3,8,2,1,0,1,1,16
2,Trent Forrest,40,3,10,.300,3,10,.300,0,0,,1,2,.500,5,6,11,7,0,1,3,4,7
3,CJ Walker,33,2,7,.286,2,3,.667,0,4,.000,5,6,.833,1,4,5,2,3,0,4,3,9
4,Ike Obiagu,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
5,Christ Koumadje,35,9,14,.643,9,14,.643,0,0,,5,10,.500,6,2,8,0,0,4,0,4,23
6,PJ Savoy,17,4,11,.364,1,3,.333,3,8,.375,0,0,,1,0,1,1,0,0,0,2,11
7,Mfiondu Kabengele,14,4,9,.444,2,5,.400,2,4,.500,1,2,.500,0,4,4,0,2,0,1,4,11
8,M.J. Walker,14,0,3,.000,0,2,.000,0,1,.000,0,0,,2,0,2,3,0,0,2,3,0
9,Brandon Allen,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
