,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Matthew Butler,40,6,20,.300,2,9,.222,4,11,.364,4,4,1.000,0,2,2,0,0,0,3,2,20
1,Mike Fofana,28,4,7,.571,4,7,.571,0,0,,0,1,.000,3,4,7,1,1,1,2,0,8
2,Terrence Parker,27,6,8,.750,6,8,.750,0,0,,1,2,.500,3,5,8,0,0,0,0,4,13
3,Fatodd Lewis,21,4,8,.500,4,6,.667,0,2,.000,0,0,,2,5,7,0,1,1,2,3,8
4,Darius Thompson,17,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,1,1,2,0,1,1,2,5
5,DelFincko Bogan,33,4,8,.500,3,4,.750,1,4,.250,1,1,1.000,0,4,4,5,1,0,2,2,10
6,Dominique Williams,13,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,2,2,0,0,0,1,3,4
7,Parrish Hewitt,8,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
8,Lorenzen Wright Jr.,7,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
9,Kahari Beaufort,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
