,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Treshawn Bolden,33,5,13,.385,4,10,.400,1,3,.333,3,6,.500,3,8,11,2,1,1,4,4,14
1,Jesse Love,32,1,4,.250,1,1,1.000,0,3,.000,0,2,.000,3,0,3,1,0,0,0,3,2
2,Jeremiah Jefferson,28,3,7,.429,2,3,.667,1,4,.250,0,0,,2,2,4,0,0,0,1,3,7
3,Jeremiah Bozeman,10,0,1,.000,0,1,.000,0,0,,0,2,.000,0,1,1,0,0,0,0,1,0
4,Demetrice Clopton,5,0,4,.000,0,4,.000,0,0,,0,0,,3,1,4,0,0,0,1,3,0
5,Julian Daughtry,37,7,9,.778,5,6,.833,2,3,.667,6,8,.750,0,4,4,4,0,0,0,5,22
6,Maurice Rivers,31,8,17,.471,6,14,.429,2,3,.667,8,11,.727,1,4,5,1,0,1,1,5,26
7,Darius Austin,28,3,9,.333,2,5,.400,1,4,.250,2,5,.400,0,3,3,3,0,0,1,2,9
8,Jordan Berry,12,0,3,.000,0,0,,0,3,.000,0,0,,0,1,1,1,0,0,1,3,0
9,Lemmie Howard,9,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,7,7,2,0,1,1,3,5
10,James Glenn,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
