,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bruce Brown,32,6,10,.600,4,6,.667,2,4,.500,1,4,.250,1,7,8,4,2,0,2,2,15
1,Dejan Vasiljevic,31,6,10,.600,3,4,.750,3,6,.500,0,0,,0,4,4,2,1,1,0,2,15
2,Ja'Quan Newton,26,5,9,.556,5,7,.714,0,2,.000,5,7,.714,1,2,3,4,1,0,4,2,15
3,Anthony Lawrence Jr.,25,4,6,.667,1,1,1.000,3,5,.600,0,4,.000,0,4,4,1,0,0,2,3,11
4,Dewan Huell,24,4,6,.667,4,6,.667,0,0,,2,2,1.000,1,4,5,0,2,1,1,1,10
5,Chris Lykes,21,4,7,.571,1,1,1.000,3,6,.500,2,3,.667,0,1,1,4,1,0,1,2,13
6,Ebuka Izundu,21,2,4,.500,2,4,.500,0,0,,0,2,.000,4,2,6,0,0,3,1,0,4
7,Lonnie Walker,10,2,4,.500,1,2,.500,1,2,.500,0,0,,0,2,2,0,1,0,0,0,5
8,Rodney Miller,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2
9,Mike Robinson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Chris Stowell,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
