,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anders Broman,36,5,13,.385,3,5,.600,2,8,.250,1,2,.500,0,2,2,4,1,0,0,0,13
1,Bjorn Broman,35,10,13,.769,3,4,.750,7,9,.778,2,2,1.000,1,1,2,5,2,0,0,3,29
2,Xavier Cooks,35,3,11,.273,2,9,.222,1,2,.500,4,5,.800,0,6,6,6,1,1,3,4,11
3,Adam Pickett,23,5,7,.714,3,5,.600,2,2,1.000,1,2,.500,1,2,3,2,0,0,0,4,13
4,Josh Ferguson,23,5,6,.833,5,6,.833,0,0,,0,0,,1,5,6,0,0,1,1,4,10
5,Kyle Zunic,13,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0
6,Austin Awad,12,1,5,.200,0,0,,1,5,.200,0,0,,0,3,3,0,0,0,1,3,3
7,Nych Smith,9,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
8,Jermaine Ukaegbu,8,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,2,3,0
9,Charles Falden,6,0,4,.000,0,4,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0
10,Mitch Hill,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
