,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Josh Cunningham,37,13,18,.722,13,16,.813,0,2,.000,6,6,1.000,1,11,12,2,0,2,4,1,32
1,Jalen Crutcher,37,2,4,.500,1,1,1.000,1,3,.333,2,4,.500,0,1,1,4,2,0,4,2,7
2,Darrell Davis,33,2,5,.400,2,4,.500,0,1,.000,7,8,.875,0,4,4,4,0,0,8,4,11
3,Jordan Davis,22,0,2,.000,0,0,,0,2,.000,0,0,,0,2,2,2,1,1,1,0,0
4,Trey Landers,18,5,5,1.000,4,4,1.000,1,1,1.000,0,0,,0,2,2,0,1,0,1,5,11
5,Kostas Antetokounmpo,24,1,1,1.000,1,1,1.000,0,0,,2,4,.500,1,1,2,2,1,1,2,1,4
6,John Crosby,15,0,2,.000,0,0,,0,2,.000,1,1,1.000,0,0,0,2,0,0,0,4,1
7,Xeyrius Williams,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2
8,Matej Svoboda,2,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,0,1,1,3
9,Jack Westerfield,1,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
10,Joey Gruden,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Dalton Stewart,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Camron Greer,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
