,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dennis Jones,39,3,9,.333,3,9,.333,0,0,,4,9,.444,0,1,1,4,2,0,0,4,10
1,Gary Blackston,37,6,19,.316,4,14,.286,2,5,.400,3,5,.600,0,5,5,2,0,0,4,2,17
2,Zachary Hamilton,30,8,22,.364,7,15,.467,1,7,.143,1,3,.333,3,5,8,0,0,1,3,1,18
3,JD Wallace,30,2,3,.667,2,3,.667,0,0,,1,2,.500,3,6,9,0,1,0,1,2,5
4,Iwin Ellis,21,1,2,.500,1,2,.500,0,0,,0,0,,2,3,5,2,0,1,0,2,2
5,Austin Starr,14,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,1,0,2,3,0
6,Keion Alexander,9,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,1,1
7,Shay'rone Jett,9,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
8,Jordan Lumpkins,7,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,2,0
9,Juan Hood,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
