,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalen Brunson,29,7,9,.778,6,7,.857,1,2,.500,2,3,.667,1,3,4,5,0,0,2,1,17
1,Mikal Bridges,27,7,11,.636,3,4,.750,4,7,.571,5,6,.833,0,6,6,4,5,4,3,3,23
2,Eric Paschall,22,5,8,.625,5,7,.714,0,1,.000,1,3,.333,3,3,6,3,0,2,1,1,11
3,Omari Spellman,22,3,8,.375,2,5,.400,1,3,.333,2,2,1.000,2,4,6,3,0,4,2,4,9
4,Phil Booth,17,5,9,.556,3,4,.750,2,5,.400,0,0,,0,3,3,2,1,1,2,1,12
5,Donte DiVincenzo,29,6,8,.750,4,5,.800,2,3,.667,6,7,.857,0,4,4,4,2,0,2,2,20
6,Collin Gillespie,18,4,9,.444,2,3,.667,2,6,.333,0,0,,0,4,4,5,0,0,0,1,10
7,Dhamir Cosby-Roundtree,17,4,7,.571,4,7,.571,0,0,,0,0,,2,4,6,0,0,1,3,1,8
8,Jermaine Samuels,11,1,3,.333,0,1,.000,1,2,.500,0,2,.000,0,2,2,2,0,1,0,1,3
9,Tim Delaney,3,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0
10,Tom Leibig,2,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
11,Peyton Heck,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Matt Kennedy,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
13,Denny Grace,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
