,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,James Batemon,39,10,16,.625,9,12,.750,1,4,.250,8,9,.889,3,2,5,7,1,0,2,4,29
1,Steven Haney,30,4,11,.364,2,4,.500,2,7,.286,0,0,,0,1,1,2,1,0,2,2,10
2,Mattias Markusson,27,3,4,.750,3,4,.750,0,0,,2,2,1.000,2,6,8,1,0,0,2,4,8
3,Jeffery McClendon,19,2,3,.667,0,0,,2,3,.667,2,2,1.000,1,0,1,2,1,2,2,2,8
4,Zafir Williams,19,0,6,.000,0,6,.000,0,0,,0,0,,1,1,2,0,0,2,2,2,0
5,Eli Scott,24,5,12,.417,5,12,.417,0,0,,3,4,.750,5,3,8,2,3,0,4,1,13
6,Cameron Allen,23,1,5,.200,0,2,.000,1,3,.333,2,3,.667,0,0,0,0,0,0,2,1,5
7,Donald Gipson,8,2,5,.400,1,1,1.000,1,4,.250,0,0,,0,0,0,0,1,0,1,4,5
8,Mikail Simmons,6,1,1,1.000,1,1,1.000,0,0,,0,0,,2,0,2,0,1,0,2,3,2
9,Erik Johansson,5,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
