,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,K.J. Maura,38,3,6,.500,3,3,1.000,0,3,.000,0,0,,0,2,2,11,3,0,2,1,6
1,Jairus Lyles,20,5,8,.625,0,0,,5,8,.625,2,2,1.000,0,1,1,3,1,0,2,0,17
2,Arkel Lamar,19,4,8,.500,0,1,.000,4,7,.571,0,0,,0,5,5,2,0,0,1,0,12
3,Joe Sherburne,18,4,6,.667,2,3,.667,2,3,.667,0,0,,0,5,5,1,0,0,0,1,10
4,Nolan Gerrity,11,2,6,.333,2,6,.333,0,0,,0,2,.000,3,2,5,1,0,1,1,1,4
5,Brandon Horvath,22,3,6,.500,0,0,,3,6,.500,0,0,,1,8,9,0,2,0,0,0,9
6,Jourdan Grant,17,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,2,0,0,0,0,3
7,Max Portmann,14,6,10,.600,5,9,.556,1,1,1.000,0,0,,2,2,4,0,0,0,0,2,13
8,Daniel Akin,14,2,2,1.000,2,2,1.000,0,0,,2,4,.500,2,1,3,2,1,0,2,1,6
9,Josh Rosario,14,0,4,.000,0,3,.000,0,1,.000,0,0,,0,2,2,1,2,0,1,1,0
10,Ishmail Jabbie,13,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,5
