,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,PJ Washington,31,5,10,.500,5,9,.556,0,1,.000,6,6,1.000,2,5,7,2,0,1,2,1,16
1,Hamidou Diallo,29,5,11,.455,4,9,.444,1,2,.500,3,6,.500,1,5,6,0,2,0,1,2,14
2,Quade Green,27,4,6,.667,1,2,.500,3,4,.750,2,2,1.000,0,0,0,5,0,0,3,3,13
3,Kevin Knox,17,2,8,.250,2,5,.400,0,3,.000,4,5,.800,0,7,7,0,0,0,2,5,8
4,Nick Richards,17,1,4,.250,1,4,.250,0,0,,2,2,1.000,2,4,6,0,0,2,0,2,4
5,Shai Gilgeous-Alexander,33,9,16,.563,8,14,.571,1,2,.500,5,6,.833,2,3,5,4,3,0,1,0,24
6,Wenyen Gabriel,23,1,2,.500,0,1,.000,1,1,1.000,0,0,,2,5,7,1,0,2,2,2,3
7,Sacha Killeya-Jones,19,3,5,.600,3,5,.600,0,0,,2,3,.667,2,2,4,0,0,0,0,4,8
8,Brad Calipari,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,Jonny David,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Dillon Pulliam,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
