,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Markel Crawford,39,4,9,.444,3,6,.500,1,3,.333,2,2,1.000,0,5,5,2,2,0,0,4,11
1,Breein Tyree,37,9,22,.409,7,14,.500,2,8,.250,5,5,1.000,0,1,1,2,1,0,3,3,25
2,Terence Davis,32,7,13,.538,4,8,.500,3,5,.600,2,2,1.000,2,4,6,3,4,2,2,4,19
3,Bruce Stevens,27,4,10,.400,4,9,.444,0,1,.000,5,5,1.000,4,4,8,2,3,0,1,4,13
4,Marcanvis Hymon,21,2,5,.400,2,5,.400,0,0,,0,0,,2,4,6,3,1,0,2,4,4
5,Deandre Burnett,27,1,10,.100,0,7,.000,1,3,.333,0,0,,0,2,2,4,1,0,2,1,3
6,Justas Furmanavicius,21,3,5,.600,2,3,.667,1,2,.500,0,0,,1,1,2,2,0,1,0,1,7
7,Dominik Olejniczak,15,2,2,1.000,2,2,1.000,0,0,,1,2,.500,0,2,2,0,1,0,1,3,5
8,Devontae Shuler,5,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
9,Eric Horn,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
