,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jermaine Marrow,33,4,10,.400,3,7,.429,1,3,.333,2,2,1.000,0,1,1,1,0,0,6,2,11
1,Kalin Fisher,33,1,7,.143,0,5,.000,1,2,.500,2,2,1.000,0,1,1,1,0,0,0,2,5
2,Greg Heckstall,27,3,11,.273,1,7,.143,2,4,.500,0,0,,1,8,9,1,0,0,0,3,8
3,Trevond Barnes,19,1,2,.500,0,1,.000,1,1,1.000,1,2,.500,1,3,4,0,0,1,0,1,4
4,Akim Mitchell,17,1,5,.200,0,3,.000,1,2,.500,2,2,1.000,2,1,3,1,0,0,3,3,5
5,Malique Trent,21,0,7,.000,0,6,.000,0,1,.000,0,0,,1,1,2,0,1,1,2,1,0
6,Charles Wilson-Fisher,12,3,5,.600,3,5,.600,0,0,,1,1,1.000,1,0,1,0,0,0,1,4,7
7,Jaekwon Carliyle,12,0,4,.000,0,3,.000,0,1,.000,1,2,.500,1,2,3,0,0,0,1,1,1
8,Austin Colbert,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
9,Trey Carver,8,0,1,.000,0,1,.000,0,0,,4,4,1.000,1,1,2,0,1,0,0,2,4
10,Lysander Bracey,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Eugene Marshall III,1,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,1,0,0,0,3
12,Trey Houston,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
