,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aleer Leek,24,3,5,.600,1,2,.500,2,3,.667,2,2,1.000,0,2,2,0,0,0,1,2,10
1,Xavier Bishop,22,1,6,.167,1,4,.250,0,2,.000,4,4,1.000,0,2,2,3,1,0,2,1,6
2,Broderick Robinson,20,4,9,.444,2,5,.400,2,4,.500,1,2,.500,1,4,5,1,1,0,0,1,11
3,Brandon McKissic,20,2,8,.250,2,8,.250,0,0,,0,0,,1,1,2,1,0,1,1,3,4
4,Jordan Giles,20,0,5,.000,0,2,.000,0,3,.000,2,2,1.000,0,0,0,1,1,1,6,2,2
5,Isaiah Ross,20,4,13,.308,3,6,.500,1,7,.143,3,6,.500,0,0,0,0,0,0,1,1,12
6,Tony Jackson,19,2,3,.667,0,0,,2,3,.667,0,0,,0,3,3,0,1,1,0,2,6
7,Mo Ahmed,16,0,3,.000,0,3,.000,0,0,,0,1,.000,2,1,3,0,1,1,1,4,0
8,Marco Smith,14,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,2,0
9,Robert Knar,10,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Marvin Nesbitt Jr.,8,1,4,.250,0,2,.000,1,2,.500,0,0,,0,1,1,0,1,0,1,2,3
11,Steve Dulley,7,1,4,.250,0,3,.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3
