,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Donovan Fields,30,8,17,.471,4,12,.333,4,5,.800,3,4,.750,1,1,2,6,0,0,2,4,23
1,Victor Joseph,29,11,19,.579,4,7,.571,7,12,.583,4,4,1.000,1,1,2,3,1,0,3,3,33
2,Luke Meikle,26,2,8,.250,1,3,.333,1,5,.200,4,4,1.000,0,5,5,3,1,0,3,5,9
3,Hank Hollingsworth,26,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,0,0,7,1,3,0
4,Josh Martin,23,2,4,.500,0,2,.000,2,2,1.000,1,2,.500,1,3,4,0,0,0,3,2,7
5,Jakub Niziol,33,2,10,.200,0,2,.000,2,8,.250,0,0,,1,6,7,1,1,2,0,4,6
6,Marcellus Garrick,22,3,7,.429,1,3,.333,2,4,.500,0,0,,3,2,5,0,0,0,0,4,8
7,Mark Crowe,16,1,4,.250,0,1,.000,1,3,.333,0,1,.000,0,3,3,1,3,0,0,0,3
8,Karlis Garoza,10,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,1,0,1,1,1,0,0,1,4
9,Trevor John,6,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4
10,Aleks Abrams,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Iziah James,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
