,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,John Konchar,36,7,13,.538,2,4,.500,5,9,.556,0,2,.000,1,5,6,6,3,0,3,3,19
1,Bryson Scott,33,7,16,.438,6,10,.600,1,6,.167,3,6,.500,0,2,2,2,1,0,2,1,18
2,Jax Levitch,28,1,4,.250,0,0,,1,4,.250,0,0,,0,4,4,0,0,0,1,1,3
3,Kason Harrell,26,4,12,.333,0,1,.000,4,11,.364,0,0,,1,0,1,1,2,0,0,4,12
4,Xzavier Taylor,25,1,5,.200,1,4,.250,0,1,.000,3,4,.750,2,0,2,1,1,0,2,3,5
5,Matt Weir,25,1,4,.250,0,0,,1,4,.250,0,0,,0,1,1,2,0,0,1,1,3
6,Jordon King,10,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,1,1,1,1,0,0,2,2
7,Dylan Carl,9,2,3,.667,2,3,.667,0,0,,1,2,.500,2,0,2,0,0,0,1,4,5
8,Cameron Benford,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
9,Jarius Stevens,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
