,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Walker,33,5,14,.357,2,6,.333,3,8,.375,5,5,1.000,0,4,4,1,1,0,4,4,18
1,Adrian Hicks,28,0,5,.000,0,2,.000,0,3,.000,2,4,.500,0,0,0,1,2,0,3,4,2
2,Djimon Henson,25,1,6,.167,0,4,.000,1,2,.500,1,2,.500,2,2,4,0,1,0,1,1,4
3,Lamontray Harris,23,1,7,.143,1,4,.250,0,3,.000,1,2,.500,1,5,6,1,0,0,3,3,3
4,Alonzo Chatman,9,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,3,0
5,Malek Green,21,2,4,.500,1,3,.333,1,1,1.000,2,4,.500,1,3,4,0,0,2,0,2,7
6,Trell Thompson,20,1,8,.125,0,5,.000,1,3,.333,1,2,.500,3,0,3,2,1,0,2,1,4
7,De'Von Cooper,14,1,4,.250,0,2,.000,1,2,.500,2,2,1.000,0,0,0,0,1,0,0,0,5
8,James Baker,14,2,7,.286,2,6,.333,0,1,.000,0,0,,2,1,3,0,1,1,0,1,4
9,Londell King,5,1,3,.333,1,3,.333,0,0,,0,1,.000,3,2,5,0,1,1,1,3,2
10,Cedric Wright,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,5,0
11,Richard Feagin,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
12,Austin Crawford,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
