,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nico Clareth,31,6,16,.375,4,10,.400,2,6,.333,7,8,.875,0,2,2,6,0,0,7,4,21
1,Ahsante Shivers,25,5,10,.500,5,9,.556,0,1,.000,3,3,1.000,1,0,1,0,2,0,1,4,13
2,Evan Fisher,15,5,8,.625,4,5,.800,1,3,.333,2,2,1.000,1,0,1,1,0,1,1,5,13
3,Kadeem Smithen,13,2,3,.667,2,3,.667,0,0,,2,2,1.000,3,1,4,2,0,0,1,0,6
4,Thomas Huerter Jr.,13,2,3,.667,2,3,.667,0,0,,0,2,.000,0,2,2,0,0,0,1,2,4
5,Roman Penn,30,5,11,.455,3,6,.500,2,5,.400,2,4,.500,1,3,4,2,1,0,3,1,14
6,Khalil Richard,27,1,5,.200,0,3,.000,1,2,.500,0,1,.000,2,3,5,2,2,0,0,2,3
7,Christian Bentley,16,1,2,.500,0,0,,1,2,.500,1,2,.500,4,2,6,2,0,0,0,3,4
8,Prince Oduro,13,2,2,1.000,2,2,1.000,0,0,,2,5,.400,0,2,2,0,0,1,2,5,6
9,Jordan Horn,8,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3
10,Sammy Friday,5,1,2,.500,1,2,.500,0,0,,1,1,1.000,1,2,3,0,0,0,0,3,3
11,Kevin Degnan,4,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,1,2
