,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kahlil Dukes,33,6,16,.375,5,9,.556,1,7,.143,4,6,.667,0,2,2,1,0,0,2,3,17
1,Marvin Prochet,31,4,11,.364,1,4,.250,3,7,.429,3,6,.500,3,5,8,1,0,1,0,3,14
2,Kevin Larkin,31,1,6,.167,1,4,.250,0,2,.000,1,2,.500,1,10,11,0,0,0,1,2,3
3,Greg King,25,3,6,.500,3,6,.500,0,0,,0,0,,4,8,12,0,0,1,1,3,6
4,Matt Scott,11,4,8,.500,2,6,.333,2,2,1.000,0,0,,1,1,2,1,0,1,1,0,10
5,James Towns,31,7,12,.583,6,10,.600,1,2,.500,5,8,.625,0,3,3,7,1,0,3,1,20
6,Dominic Robb,14,3,4,.750,3,4,.750,0,0,,1,2,.500,1,3,4,1,0,1,1,1,7
7,Greg Kuakumensah,11,3,4,.750,3,4,.750,0,0,,0,1,.000,2,0,2,0,0,0,1,0,6
8,Keleaf Tate,8,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0
9,Chris Barton,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2
