,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nat Dixon,37,6,15,.400,3,7,.429,3,8,.375,3,4,.750,1,4,5,0,2,0,2,1,18
1,Makale Foreman,34,3,7,.429,2,3,.667,1,4,.250,0,0,,1,1,2,1,2,0,5,1,7
2,Makinde London,33,3,11,.273,2,6,.333,1,5,.200,1,4,.250,1,8,9,1,0,0,2,2,8
3,Rodney Chatman,28,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,1,0,0,1,3,0
4,James Lewis Jr.,18,2,6,.333,2,6,.333,0,0,,3,4,.750,2,1,3,0,0,1,0,0,7
5,David Jean-Baptiste,25,1,3,.333,0,0,,1,3,.333,0,0,,2,1,3,4,0,0,0,0,3
6,Jonathan Bryant II,13,0,3,.000,0,2,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,0,1
7,Dylan Brewster,8,0,2,.000,0,0,,0,2,.000,2,4,.500,0,2,2,2,0,0,0,0,2
8,A.J. Bowers,2,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2
9,Nick Desmarais,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
