,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Hayden Dalton,37,7,12,.583,5,6,.833,2,6,.333,2,4,.500,1,4,5,5,2,0,2,2,18
1,Alan Herndon,26,2,6,.333,2,3,.667,0,3,.000,3,4,.750,0,2,2,0,0,0,1,4,7
2,Justin James,24,6,17,.353,4,9,.444,2,8,.250,2,3,.667,1,6,7,2,0,0,5,4,16
3,Hunter Maldonado,23,1,5,.200,1,2,.500,0,3,.000,1,2,.500,1,2,3,0,1,0,1,0,3
4,Nyaires Redding,16,2,3,.667,1,1,1.000,1,2,.500,4,4,1.000,0,1,1,3,2,0,5,3,9
5,Louis Adams,24,3,7,.429,2,4,.500,1,3,.333,7,8,.875,2,2,4,1,2,0,0,3,14
6,Alexander Aka Gorski,18,2,4,.500,0,1,.000,2,3,.667,0,0,,0,2,2,0,0,0,1,2,6
7,Cody Kelley,15,0,3,.000,0,1,.000,0,2,.000,0,0,,1,2,3,1,1,0,1,2,0
8,Andrew Moemeka,14,2,3,.667,2,3,.667,0,0,,0,0,,1,4,5,0,0,0,1,4,4
9,Brodricks Jones,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
