,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Payton Pritchard,39,4,10,.400,3,4,.750,1,6,.167,3,4,.750,2,2,4,7,4,0,0,4,12
1,MiKyle McIntosh,34,7,14,.500,6,10,.600,1,4,.250,5,5,1.000,4,3,7,1,2,2,3,5,20
2,Troy Brown,32,2,6,.333,2,3,.667,0,3,.000,0,0,,0,3,3,6,0,0,3,1,4
3,Elijah Brown,30,7,11,.636,1,1,1.000,6,10,.600,5,5,1.000,0,1,1,0,0,0,2,2,25
4,Kenny Wooten,12,1,4,.250,1,4,.250,0,0,,1,2,.500,0,1,1,0,0,1,1,3,3
5,Paul White,19,1,5,.200,1,2,.500,0,3,.000,4,4,1.000,1,1,2,2,0,1,1,5,6
6,Abu Kigab,14,0,0,,0,0,,0,0,,3,4,.750,1,1,2,0,0,0,1,4,3
7,Victor Bailey Jr.,12,3,5,.600,3,4,.750,0,1,.000,0,0,,0,1,1,0,0,0,2,1,6
8,Keith Smith,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,1,3,2
9,Roman Sorkin,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
