,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Vasa Pusica,28,2,7,.286,2,3,.667,0,4,.000,9,9,1.000,0,3,3,4,0,0,6,3,13
1,Donnell Gresham Jr.,27,1,8,.125,0,3,.000,1,5,.200,0,0,,0,6,6,2,0,0,1,2,3
2,Shawn Occeus,25,1,5,.200,0,1,.000,1,4,.250,1,2,.500,1,2,3,0,1,0,1,3,4
3,Anthony Green,23,7,9,.778,7,9,.778,0,0,,1,3,.333,5,3,8,0,0,1,0,2,15
4,Maxime Boursiquot,12,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,3,1,0
5,Bolden Brace,22,1,4,.250,0,0,,1,4,.250,0,0,,1,2,3,0,1,1,2,2,3
6,Devon Begley,21,4,9,.444,2,5,.400,2,4,.500,2,3,.667,0,0,0,0,1,0,1,2,12
7,Tomas Murphy,17,2,6,.333,2,6,.333,0,0,,2,3,.667,3,2,5,1,0,1,2,3,6
8,Myles Franklin,10,1,2,.500,0,1,.000,1,1,1.000,1,2,.500,0,1,1,1,0,0,1,1,4
9,Derrick Cook,6,2,4,.500,2,4,.500,0,0,,1,1,1.000,0,1,1,1,0,0,1,0,5
10,Jeremy Miller,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
11,Jason Strong,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
