,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Amadi Ikpeze,25,2,4,.500,2,4,.500,0,0,,0,0,,2,4,6,1,0,2,0,0,4
1,Tshiefu Ngalakulondi,20,8,11,.727,4,5,.800,4,6,.667,1,2,.500,1,2,3,2,3,1,2,2,21
2,LaDarien Griffin,20,4,6,.667,4,6,.667,0,0,,3,3,1.000,1,1,2,1,0,1,3,3,11
3,Josh Ayeni,9,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,4,0
4,Ndene Gueye,6,0,0,,0,0,,0,0,,3,4,.750,1,1,2,0,0,0,0,0,3
5,Matt Mobley,31,5,8,.625,2,2,1.000,3,6,.500,6,8,.750,0,2,2,7,3,0,2,1,19
6,Izaiah Brockington,30,7,9,.778,4,6,.667,3,3,1.000,1,2,.500,0,3,3,5,4,0,1,1,18
7,Idris Taqqee,26,1,3,.333,1,3,.333,0,0,,0,0,,3,7,10,6,0,2,2,3,2
8,Nelson Kaputo,21,4,8,.500,1,1,1.000,3,7,.429,4,4,1.000,0,1,1,1,5,0,0,1,15
9,Jason Lee,9,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3
10,Jack Galatio,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
