,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Devin Mitchell,31,5,9,.556,4,5,.800,1,4,.250,1,3,.333,0,1,1,5,3,0,1,2,12
1,D'Marcus Simonds,30,11,18,.611,5,9,.556,6,9,.667,5,6,.833,0,3,3,4,0,0,3,1,33
2,Jeff Thomas,29,3,6,.500,2,4,.500,1,2,.500,2,2,1.000,0,4,4,0,1,2,0,1,9
3,Malik Benlevi,27,5,8,.625,3,5,.600,2,3,.667,1,1,1.000,2,7,9,2,1,1,0,1,13
4,Jordan Session,15,1,6,.167,1,6,.167,0,0,,0,0,,0,5,5,0,0,1,2,4,2
5,Kane Williams,22,5,7,.714,5,6,.833,0,1,.000,1,2,.500,0,6,6,3,1,1,2,3,11
6,Josh Linder,14,3,8,.375,3,7,.429,0,1,.000,0,2,.000,3,1,4,1,0,1,2,2,6
7,Chris Clerkley,10,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,2,0,1,0
8,Jordan Tyson,8,0,1,.000,0,1,.000,0,0,,0,0,,1,2,3,1,0,0,1,2,0
9,Isaiah Williams,6,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
10,Nile Felton,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
11,Denis Alibegovic,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
12,Matt Chism,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2
