,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Malik Newman,37,7,11,.636,3,5,.600,4,6,.667,2,2,1.000,0,3,3,5,2,0,0,1,20
1,Devonte' Graham,35,8,17,.471,3,6,.500,5,11,.455,2,2,1.000,1,4,5,7,2,0,2,3,23
2,Lagerald Vick,34,7,11,.636,4,7,.571,3,4,.750,0,0,,1,5,6,4,0,0,2,0,17
3,Sviatoslav Mykhailiuk,34,5,10,.500,1,3,.333,4,7,.571,2,2,1.000,2,5,7,4,1,0,0,1,16
4,Udoka Azubuike,18,5,6,.833,5,6,.833,0,0,,0,1,.000,2,6,8,0,3,3,1,3,10
5,Marcus Garrett,14,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,1,0,0,1,0,2
6,Silvio De Sousa,13,3,3,1.000,3,3,1.000,0,0,,4,4,1.000,3,3,6,1,0,0,1,2,10
7,Mitch Lightfoot,7,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,3,2,3,4
8,Sam Cunliffe,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,1,0,2
9,James Sosinski,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,Chris Teahan,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Clay Young,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
