,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tony Carr,38,9,24,.375,5,14,.357,4,10,.400,6,6,1.000,1,5,6,7,0,1,3,2,28
1,Lamar Stevens,35,7,19,.368,6,15,.400,1,4,.250,3,4,.750,1,3,4,1,1,0,1,5,18
2,Josh Reaves,34,3,11,.273,3,6,.500,0,5,.000,0,0,,2,5,7,2,5,0,1,4,6
3,Shep Garner,31,2,4,.500,0,0,,2,4,.500,0,0,,0,2,2,0,2,0,1,1,6
4,Mike Watkins,20,4,6,.667,4,6,.667,0,0,,0,0,,2,3,5,1,1,0,1,4,8
5,Nazeer Bostick,18,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,1,0,1,1,1,0
6,Julian Moore,17,1,2,.500,1,2,.500,0,0,,0,1,.000,1,1,2,1,1,1,0,2,2
7,Deividas Zemgulis,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
8,John Harrar,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Jamari Wheeler,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
