,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Randy Dupont,32,6,12,.500,4,6,.667,2,6,.333,6,7,.857,0,2,2,1,3,0,3,1,20
1,Joel Zola,30,3,9,.333,3,7,.429,0,2,.000,2,3,.667,0,3,3,2,2,0,5,3,8
2,Noah Baylor,30,2,6,.333,2,6,.333,0,0,,0,3,.000,5,7,12,0,1,2,4,5,4
3,Daylin Davis,21,1,10,.100,1,8,.125,0,2,.000,0,1,.000,3,2,5,2,0,0,3,4,2
4,Juwan Gooding,20,2,8,.250,1,4,.250,1,4,.250,1,2,.500,0,2,2,0,0,0,1,3,6
5,John Blanc,23,2,3,.667,2,2,1.000,0,1,.000,0,2,.000,0,2,2,0,1,0,0,0,4
6,Justin Kellman,17,1,4,.250,1,4,.250,0,0,,2,2,1.000,1,6,7,1,2,0,5,1,4
7,Bar Segey,11,1,4,.250,0,2,.000,1,2,.500,0,0,,1,0,1,1,0,0,0,0,3
8,Marcus Posey,8,1,2,.500,1,2,.500,0,0,,1,2,.500,0,0,0,0,1,0,1,0,3
9,Jarell Edwards,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0
10,Kolby Chapman,3,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,2,0,0
11,Keion Green,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
