,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Derek Novsek,36,6,16,.375,5,10,.500,1,6,.167,0,0,,2,3,5,4,2,0,3,1,13
1,Nick Crankshaw,29,2,4,.500,0,1,.000,2,3,.667,0,0,,0,6,6,3,2,1,4,3,6
2,Hayden Fredrick,25,4,11,.364,2,3,.667,2,8,.250,0,0,,0,1,1,3,1,0,3,3,10
3,Shawn Stanley,20,0,4,.000,0,1,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,3,0
4,Stephen Short,17,4,7,.571,3,5,.600,1,2,.500,0,0,,2,0,2,1,1,0,0,3,9
5,Rovan Halloway,15,3,5,.600,3,5,.600,0,0,,0,0,,0,5,5,1,0,0,2,2,6
6,Anthony Gonzalez,11,1,4,.250,1,3,.333,0,1,.000,2,2,1.000,0,0,0,1,1,0,1,3,4
7,Dominique Watkins,11,0,3,.000,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
8,Jordan Van Ommering,11,0,4,.000,0,1,.000,0,3,.000,0,0,,0,3,3,1,0,0,0,0,0
9,Alex Dumas,8,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,0,0,0,1,0
10,Caeden Williams,7,0,0,,0,0,,0,0,,1,2,.500,1,0,1,1,0,0,0,1,1
11,Kyle Corbett,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
12,Jesus Limon,4,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,1,3
