,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Merrill,34,7,15,.467,4,6,.667,3,9,.333,2,3,.667,0,4,4,6,0,0,2,2,19
1,DeAngelo Isby,29,4,9,.444,1,3,.333,3,6,.500,2,2,1.000,1,3,4,2,0,0,1,1,13
2,Dwayne Brown Jr.,26,2,9,.222,1,7,.143,1,2,.500,0,0,,3,3,6,1,0,0,2,3,5
3,Alexis Dargenton,19,1,4,.250,1,4,.250,0,0,,5,8,.625,2,1,3,0,0,0,2,4,7
4,Abel Porter,10,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,2,0
5,Diogo Brito,24,5,8,.625,4,5,.800,1,3,.333,0,0,,1,6,7,0,0,0,1,0,11
6,Daron Henson,14,1,5,.200,0,2,.000,1,3,.333,0,0,,1,0,1,0,0,0,0,0,3
7,Quinn Taylor,14,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,3,0,0,0,1,0
8,Brock Miller,12,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,2,6
9,Crew Ainge,12,0,3,.000,0,1,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0
10,Klay Stall,6,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,2,2
