,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,David Nichols,33,6,8,.750,1,3,.333,5,5,1.000,0,0,,0,2,2,3,0,0,2,1,17
1,Travis Charles,31,9,15,.600,9,15,.600,0,0,,3,4,.750,2,4,6,2,0,0,0,2,21
2,Devonte Campbell,30,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,3,3,2,1,0,0,3,4
3,Joe Cremo,26,4,10,.400,4,6,.667,0,4,.000,0,0,,0,0,0,7,1,1,2,0,8
4,Greig Stire,25,3,7,.429,3,7,.429,0,0,,0,0,,1,7,8,2,0,0,2,2,6
5,Alex Foster,22,1,1,1.000,1,1,1.000,0,0,,3,4,.750,3,10,13,0,2,1,1,2,5
6,Ahmad Clark,19,4,8,.500,2,4,.500,2,4,.500,2,2,1.000,0,3,3,2,4,0,4,3,12
7,Costa Anderson,6,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,2,0,0,0,0,3
8,Matt Conway,3,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5
9,Xavier Cochran,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Nick Fruscio,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
