,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalan West,32,3,8,.375,0,2,.000,3,6,.500,0,0,,1,3,4,5,1,0,5,0,9
1,Ishmael Lane,27,6,11,.545,4,7,.571,2,4,.500,3,4,.750,0,3,3,0,0,2,1,1,17
2,Larry Owens,25,8,10,.800,8,10,.800,0,0,,0,1,.000,0,7,7,0,1,1,3,1,16
3,Vontay Ott,20,2,5,.400,2,3,.667,0,2,.000,0,0,,0,2,2,0,1,0,1,1,4
4,Caleb Starks,8,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,1,3,0
5,Iziahiah Sweeney,23,5,16,.313,5,13,.385,0,3,.000,3,3,1.000,2,1,3,1,0,0,3,1,13
6,Darian Dixon,16,2,3,.667,2,3,.667,0,0,,1,1,1.000,1,2,3,0,1,0,1,2,5
7,Brandon Hutton,15,1,2,.500,1,1,1.000,0,1,.000,0,1,.000,1,0,1,0,1,1,3,1,2
8,C.J. Jones,13,1,3,.333,1,1,1.000,0,2,.000,0,1,.000,0,0,0,1,0,0,2,2,2
9,Malik Metoyer,11,0,3,.000,0,2,.000,0,1,.000,0,0,,2,2,4,0,0,0,2,2,0
10,Jacob Guest,7,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0
11,Cameron Lazare,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
