,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chris Thomas,37,6,14,.429,4,11,.364,2,3,.667,1,6,.167,2,5,7,2,1,1,1,2,15
1,Eddie Reese,37,4,10,.400,2,4,.500,2,6,.333,4,5,.800,1,0,1,15,5,1,2,2,14
2,Emanuel Shepherd,27,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,1,3,2
3,Jamar Sandfer,17,2,7,.286,2,5,.400,0,2,.000,0,0,,1,5,6,0,0,1,3,4,4
4,Richard Lee,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
5,Jared Sam,40,9,24,.375,9,24,.375,0,0,,7,8,.875,10,5,15,2,0,1,3,3,25
6,Sidney Umude,14,7,10,.700,7,10,.700,0,0,,0,2,.000,2,5,7,0,0,0,2,4,14
7,Aaron Ray,14,5,6,.833,3,4,.750,2,2,1.000,2,3,.667,1,0,1,0,0,0,2,3,14
8,Torrey Mayo,10,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,1,0,2,0
9,DeRias Johnson,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,LaQuentin Collins,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Mubashar Ali,0,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
