,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Justin Turner,36,8,19,.421,6,13,.462,2,6,.333,5,5,1.000,2,1,3,1,0,1,3,1,23
1,Dylan Frye,34,3,10,.300,2,7,.286,1,3,.333,1,2,.500,0,0,0,3,0,0,2,3,8
2,Demajeo Wiggins,33,5,10,.500,5,10,.500,0,0,,3,6,.500,3,12,15,1,0,1,1,2,13
3,Antwon Lillard,27,3,8,.375,3,5,.600,0,3,.000,2,2,1.000,1,3,4,3,1,0,0,4,8
4,Derek Koch,24,4,6,.667,3,5,.600,1,1,1.000,3,3,1.000,3,6,9,2,1,0,0,4,12
5,Daeqwon Plowden,14,1,3,.333,1,1,1.000,0,2,.000,2,2,1.000,0,1,1,0,0,1,0,1,4
6,Matt Fox,13,1,1,1.000,0,0,,1,1,1.000,4,4,1.000,0,2,2,0,1,0,0,1,7
7,Rodrick Caldwell,10,1,5,.200,1,2,.500,0,3,.000,3,3,1.000,0,0,0,1,0,0,2,1,5
8,Jeffrey Uju,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,1,1,1,0
9,Nelly Cummings,2,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,2
