,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Joshua Braun,34,4,9,.444,2,4,.500,2,5,.400,5,8,.625,0,2,2,2,0,0,2,2,15
1,Oscar Frayer,33,2,8,.250,1,4,.250,1,4,.250,0,0,,1,3,4,2,3,1,2,2,5
2,Casey Benson,32,2,7,.286,1,3,.333,1,4,.250,4,4,1.000,0,1,1,2,0,0,0,2,9
3,Keonta Vernon,24,6,15,.400,6,15,.400,0,0,,0,0,,6,6,12,2,0,2,0,2,12
4,Alessandro Lever,19,4,9,.444,4,7,.571,0,2,.000,1,1,1.000,0,1,1,1,1,1,1,4,9
5,Gerard Martin,25,1,5,.200,1,2,.500,0,3,.000,0,0,,0,2,2,1,2,0,0,3,2
6,Shaq Carr,11,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,1,0
7,Fiifi Aidoo,9,1,5,.200,0,1,.000,1,4,.250,0,0,,0,0,0,1,1,0,0,1,3
8,Matt Jackson,9,1,4,.250,1,2,.500,0,2,.000,0,0,,0,1,1,2,1,0,0,0,2
9,Roberts Blumbergs,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
