,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tremont Waters,36,3,10,.300,3,6,.500,0,4,.000,2,5,.400,0,5,5,8,0,0,2,1,8
1,Skylar Mays,30,3,5,.600,1,3,.333,2,2,1.000,4,4,1.000,0,1,1,3,1,0,0,1,12
2,Duop Reath,25,5,10,.500,5,10,.500,0,0,,1,1,1.000,1,5,6,1,0,2,5,1,11
3,Daryl Edwards,19,1,4,.250,1,1,1.000,0,3,.000,0,1,.000,0,0,0,2,0,0,0,3,2
4,Aaron Epps,18,5,7,.714,3,3,1.000,2,4,.500,1,2,.500,3,8,11,3,0,0,1,4,13
5,Wayde Sims,19,4,6,.667,4,5,.800,0,1,.000,0,0,,1,1,2,0,1,1,0,2,8
6,Randy Onwuasor,17,4,6,.667,4,5,.800,0,1,.000,4,4,1.000,1,4,5,0,0,0,0,1,12
7,Brandon Rachal,16,3,3,1.000,3,3,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,6
8,Brandon Sampson,14,1,2,.500,1,1,1.000,0,1,.000,1,2,.500,0,3,3,1,0,0,0,2,3
9,Marshall Graves,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Reed Vial,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Galen Alexander,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
