,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Deriece Parks,37,7,16,.438,5,6,.833,2,10,.200,2,3,.667,3,5,8,4,4,0,4,2,18
1,Marc Gosselin,35,4,6,.667,3,3,1.000,1,3,.333,1,2,.500,1,9,10,1,0,0,2,3,10
2,Devin Peterson,27,1,8,.125,1,6,.167,0,2,.000,0,0,,0,0,0,3,0,0,1,2,2
3,Mike Amius,25,6,8,.750,6,8,.750,0,0,,10,12,.833,2,5,7,1,0,1,3,4,22
4,Matt Halvorsen,22,0,2,.000,0,0,,0,2,.000,0,1,.000,0,0,0,0,2,0,1,1,0
5,Haboubacar Mutombo,19,0,5,.000,0,3,.000,0,2,.000,0,0,,2,2,4,0,0,1,1,2,0
6,Onno Steger,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,2,0
7,Adam Sledd,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,1,2
8,Ashley Williams,5,2,5,.400,0,1,.000,2,4,.500,0,1,.000,1,0,1,0,0,0,0,0,6
9,Maurice Smith,5,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
10,Charlendez Brooks,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,0
11,Jason McMillan,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
12,Yalim Olcay,2,0,1,.000,0,1,.000,0,0,,0,1,.000,0,1,1,0,0,0,0,2,0
