,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ivan Gandia-Rosa,34,7,12,.583,2,5,.400,5,7,.714,0,0,,1,2,3,5,2,0,6,1,19
1,Wajid Aminu,30,2,12,.167,2,9,.222,0,3,.000,6,9,.667,1,6,7,1,2,1,0,3,10
2,Garrett Sams,29,5,16,.313,3,11,.273,2,5,.400,1,2,.500,3,3,6,0,0,0,4,3,13
3,J.T. Escobar,27,2,7,.286,0,2,.000,2,5,.400,0,1,.000,0,0,0,0,2,0,3,3,6
4,Noah Horchler,15,1,3,.333,1,2,.500,0,1,.000,0,0,,1,0,1,1,0,1,1,5,2
5,Osborn Blount,25,3,5,.600,2,3,.667,1,2,.500,1,1,1.000,0,1,1,0,2,0,2,2,8
6,Trip Day,15,3,6,.500,2,5,.400,1,1,1.000,1,2,.500,1,0,1,0,1,0,2,5,8
7,Emmanuel Lambright,12,0,4,.000,0,0,,0,4,.000,0,0,,0,1,1,1,0,0,0,1,0
8,Benedikt Haid,7,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0
9,Brian Coffey II,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
