,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rob Marberry,35,5,6,.833,5,6,.833,0,0,,2,2,1.000,1,2,3,3,1,1,0,1,12
1,Kenny Cooper,29,4,9,.444,4,7,.571,0,2,.000,2,2,1.000,0,3,3,2,5,1,3,4,10
2,Eli Pepper,29,4,13,.308,4,9,.444,0,4,.000,1,1,1.000,1,7,8,2,0,0,2,1,9
3,Michael Buckland,29,2,5,.400,0,0,,2,5,.400,0,0,,0,3,3,4,0,1,1,2,6
4,Garrison Mathews,25,7,10,.700,2,2,1.000,5,8,.625,4,4,1.000,0,5,5,4,0,0,3,3,23
5,Matt Rose,20,3,7,.429,2,3,.667,1,4,.250,4,4,1.000,1,1,2,0,0,0,0,1,11
6,Aaron Korn,17,2,5,.400,1,3,.333,1,2,.500,1,1,1.000,1,2,3,2,2,0,0,1,6
7,Andrew Fleming,6,0,2,.000,0,1,.000,0,1,.000,0,0,,1,1,2,2,0,0,0,0,0
8,Greg Jones,5,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,1,0,0,1,0
9,George Brammeier,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0
