,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ron Patterson,28,3,8,.375,0,3,.000,3,5,.600,0,0,,0,1,1,1,2,0,2,3,9
1,Nick Rogers,26,0,5,.000,0,3,.000,0,2,.000,0,0,,0,0,0,5,0,0,1,2,0
2,D.J. McCall,22,2,5,.400,2,4,.500,0,1,.000,0,1,.000,1,3,4,0,1,0,2,2,4
3,Evan Hall,19,5,8,.625,5,8,.625,0,0,,2,4,.500,3,1,4,0,0,0,2,4,12
4,Aaron Brennan,15,2,7,.286,2,5,.400,0,2,.000,2,2,1.000,0,0,0,0,0,0,0,5,6
5,Maurice Kirby,23,3,7,.429,3,7,.429,0,0,,5,6,.833,3,2,5,0,0,0,0,3,11
6,T.J. Henderson,22,5,9,.556,4,5,.800,1,4,.250,7,8,.875,1,3,4,1,0,0,3,1,18
7,Elyjah Goss,22,3,6,.500,3,4,.750,0,2,.000,0,0,,2,2,4,1,1,0,0,2,6
8,Jaylen Minnett,21,2,7,.286,1,2,.500,1,5,.200,0,0,,0,0,0,1,0,0,0,1,5
9,Chad Hudson,1,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Evan Borgman,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
