,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kenrich Williams,31,5,8,.625,4,5,.800,1,3,.333,1,3,.333,2,8,10,4,3,0,5,2,12
1,Jaylen Fisher,27,8,10,.800,7,7,1.000,1,3,.333,0,0,,0,2,2,7,0,1,1,0,17
2,Desmond Bane,25,5,9,.556,0,1,.000,5,8,.625,3,3,1.000,0,3,3,0,1,0,1,1,18
3,JD Miller,24,5,9,.556,4,6,.667,1,3,.333,0,0,,0,4,4,2,2,1,1,1,11
4,Vladimir Brodziansky,17,2,4,.500,2,4,.500,0,0,,1,2,.500,1,2,3,0,0,2,0,2,5
5,Ahmed Hamdy,23,6,8,.750,6,8,.750,0,0,,0,1,.000,2,1,3,0,0,0,1,1,12
6,Alex Robinson,19,6,10,.600,6,8,.750,0,2,.000,1,1,1.000,1,0,1,5,0,0,0,1,13
7,Kouat Noi,15,1,3,.333,0,0,,1,3,.333,0,0,,0,1,1,1,0,0,0,0,3
8,Shawn Olden,13,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0
9,RJ Nembhard,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0
10,Dalton Dry,2,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
11,Clayton Crawford,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
