,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Goodwin,33,3,9,.333,3,7,.429,0,2,.000,4,5,.800,1,3,4,2,0,0,1,2,10
1,Zach Johnson,31,3,9,.333,3,7,.429,0,2,.000,0,0,,1,1,2,1,1,0,1,3,6
2,RaySean Scott Jr.,23,4,5,.800,3,3,1.000,1,2,.500,1,1,1.000,1,2,3,0,0,0,1,4,10
3,Antravious Simmons,20,6,10,.600,6,10,.600,0,0,,2,3,.667,1,1,2,0,0,0,2,0,14
4,Christian Carlyle,10,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,1,1,0,1,0,0
5,Christian Terrell,24,3,5,.600,2,4,.500,1,1,1.000,0,0,,0,4,4,1,1,0,4,0,7
6,Ricky Doyle,18,3,4,.750,3,4,.750,0,0,,3,3,1.000,0,2,2,1,0,0,0,0,9
7,Dinero Mercurius,16,0,3,.000,0,1,.000,0,2,.000,0,0,,1,2,3,2,0,0,0,1,0
8,Michael Gilmore,10,1,3,.333,1,3,.333,0,0,,0,0,,2,3,5,1,0,0,2,4,2
9,Brady Ernst,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2
10,Darnell Rogers,7,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0
