,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Justin Davis,35,4,8,.500,4,7,.571,0,1,.000,2,2,1.000,2,6,8,0,1,0,1,3,10
1,Moataz Aly,29,3,5,.600,3,5,.600,0,0,,1,3,.333,0,1,1,0,0,3,7,5,7
2,Rickey Holden,27,3,7,.429,1,3,.333,2,4,.500,5,6,.833,0,3,3,1,2,0,1,2,13
3,Jarkell Joiner,27,3,13,.231,2,9,.222,1,4,.250,4,4,1.000,0,1,1,2,2,0,1,1,11
4,Shon Briggs,24,2,10,.200,1,7,.143,1,3,.333,1,2,.500,2,3,5,1,0,0,0,2,6
5,Brent Wrapp,28,0,2,.000,0,1,.000,0,1,.000,0,0,,0,8,8,2,2,0,4,4,0
6,Justin McCall,15,2,3,.667,2,3,.667,0,0,,0,0,,1,0,1,0,1,0,0,0,4
7,Fallou Ndoye,12,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0
8,Greg Lee,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
9,Bray Barnes,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
