,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Howard,42,13,25,.520,5,10,.500,8,15,.533,1,1,1.000,0,4,4,5,0,0,8,3,35
1,Mathieu Kamba,35,6,14,.429,5,12,.417,1,2,.500,2,6,.333,2,5,7,3,1,0,4,4,15
2,Hayden Koval,32,5,9,.556,1,1,1.000,4,8,.500,1,2,.500,2,6,8,2,2,1,1,3,15
3,Thatch Unruh,22,7,11,.636,3,5,.600,4,6,.667,2,2,1.000,0,1,1,3,2,1,0,5,20
4,Ethan Lee,22,3,5,.600,3,5,.600,0,0,,0,0,,1,4,5,1,0,0,1,3,6
5,Deandre Jones,31,2,5,.400,1,2,.500,1,3,.333,0,0,,0,6,6,5,2,0,2,2,5
6,Otas Iyekekpolor,12,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2
7,Matthew Mondesir,8,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,0,2
8,Tanner Schmit,8,0,3,.000,0,3,.000,0,0,,1,2,.500,2,0,2,0,0,0,0,2,1
9,Darraja Parnell,7,0,3,.000,0,2,.000,0,1,.000,0,0,,1,2,3,2,1,0,1,2,0
10,Jared Chatham,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
11,Aaron Weidenaar,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
