,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,David Cohn,34,7,13,.538,6,10,.600,1,3,.333,0,0,,0,3,3,5,1,0,2,2,15
1,Connor Burchfield,27,5,8,.625,3,4,.750,2,4,.500,0,0,,1,0,1,0,0,0,0,2,12
2,Justin Pierce,27,2,8,.250,2,6,.333,0,2,.000,0,0,,1,4,5,1,0,0,5,3,4
3,Matt Milon,25,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,0,2,1,0
4,Nathan Knight,22,5,7,.714,5,6,.833,0,1,.000,3,4,.750,0,3,3,0,0,0,4,5,13
5,Paul Rowley,21,1,2,.500,0,0,,1,2,.500,0,2,.000,0,2,2,0,0,1,2,1,3
6,Oliver Tot,16,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,3,0,0,1,4,2
7,Cole Harrison,11,4,5,.800,4,5,.800,0,0,,0,0,,1,1,2,0,0,0,0,2,8
8,Jihar Williams,10,1,3,.333,0,0,,1,3,.333,0,0,,0,0,0,2,1,0,0,0,3
9,Luke Loewe,6,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,2,0,2
10,Omar Mostafa,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
