,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,DeAndre Ayton,35,4,9,.444,4,7,.571,0,2,.000,5,6,.833,2,8,10,3,0,1,2,3,13
1,Parker Jackson-Cartwright,35,1,6,.167,0,2,.000,1,4,.250,2,2,1.000,0,2,2,3,2,0,1,0,5
2,Allonzo Trier,30,2,7,.286,1,1,1.000,1,6,.167,2,2,1.000,0,3,3,3,1,1,3,3,7
3,Dusan Ristic,26,5,7,.714,5,7,.714,0,0,,3,4,.750,0,2,2,0,1,1,0,3,13
4,Brandon Randolph,20,3,5,.600,2,3,.667,1,2,.500,6,8,.750,0,2,2,0,0,0,1,0,13
5,Dylan Smith,18,4,5,.800,1,2,.500,3,3,1.000,2,2,1.000,0,2,2,1,0,0,3,3,13
6,Ira Lee,15,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,1,1,1,0
7,Alex Barcello,14,1,4,.250,0,0,,1,4,.250,0,0,,1,0,1,4,0,0,0,1,3
8,Keanu Pinder,4,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
9,Emmanuel Akot,3,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
