,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shannon Evans II,36,4,13,.308,0,4,.000,4,9,.444,2,3,.667,0,1,1,1,0,0,1,0,14
1,Kodi Justice,36,4,8,.500,0,1,.000,4,7,.571,2,4,.500,0,3,3,6,0,0,1,4,14
2,Tra Holder,32,6,14,.429,4,7,.571,2,7,.286,0,1,.000,1,2,3,1,1,0,0,3,14
3,Romello White,19,3,3,1.000,3,3,1.000,0,0,,1,4,.250,1,3,4,0,0,1,0,1,7
4,Mickey Mitchell,19,2,5,.400,2,3,.667,0,2,.000,0,0,,2,2,4,2,1,2,0,3,4
5,Remy Martin,26,6,12,.500,3,6,.500,3,6,.500,5,7,.714,0,1,1,4,0,0,0,1,20
6,De'Quon Lake,18,5,6,.833,5,6,.833,0,0,,2,2,1.000,2,6,8,0,0,0,1,5,12
7,Kimani Lawrence,11,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,0,1,0
8,Vitaliy Shibel,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0
9,Jordan Salzman,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Grant Fogerty,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Austin Witherill,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
